numero_frase,label,orig_text,p_td,logit_td,tokens,token_scores
76,0,phplib should extend driver exceptions while still providingimplementing its own exception interface this will allow users to catch library exceptions specifically before falling back to driver exceptions,0.9998409748077393,3.838090658187866,"[""<s>"", ""ph"", ""pl"", ""ib"", ""Ġshould"", ""Ġextend"", ""Ġdriver"", ""Ġexceptions"", ""Ġwhile"", ""Ġstill"", ""Ġproviding"", ""im"", ""plement"", ""ing"", ""Ġits"", ""Ġown"", ""Ġexception"", ""Ġinterface"", ""Ġthis"", ""Ġwill"", ""Ġallow"", ""Ġusers"", ""Ġto"", ""Ġcatch"", ""Ġlibrary"", ""Ġexceptions"", ""Ġspecifically"", ""Ġbefore"", ""Ġfalling"", ""Ġback"", ""Ġto"", ""Ġdriver"", ""Ġexceptions"", ""</s>""]","[0.04713732749223709, 0.34208208322525024, 0.14330998063087463, 0.18138614296913147, 0.039444006979465485, 0.15174514055252075, 0.26873189210891724, 0.26398536562919617, 0.15497303009033203, 0.027044374495744705, 0.4398682713508606, 0.5598153471946716, 0.006298147141933441, 0.01643611490726471, 0.25508442521095276, 0.1777215600013733, 0.1554030478000641, 0.38590458035469055, 0.02581731788814068, 0.05707646161317825, 0.03446551412343979, 0.054905034601688385, 0.03637700155377388, 0.2755597233772278, 1.0435059070587158, 0.16908711194992065, 0.10087189823389053, 0.02452562376856804, 0.23853138089179993, 0.02977045625448227, 0.07628262788057327, 0.00030894577503204346, 0.1159982830286026, 0.042144615203142166]"
77,0,repositories each with a couple of subscriptionsorting seems to have no effect and selecting properties from the context menu always leads to the properties of only one of the repositories,0.01500130444765091,-2.0697009563446045,"[""<s>"", ""re"", ""pos"", ""it"", ""ories"", ""Ġeach"", ""Ġwith"", ""Ġa"", ""Ġcouple"", ""Ġof"", ""Ġsubscriptions"", ""orting"", ""Ġseems"", ""Ġto"", ""Ġhave"", ""Ġno"", ""Ġeffect"", ""Ġand"", ""Ġselecting"", ""Ġproperties"", ""Ġfrom"", ""Ġthe"", ""Ġcontext"", ""Ġmenu"", ""Ġalways"", ""Ġleads"", ""Ġto"", ""Ġthe"", ""Ġproperties"", ""Ġof"", ""Ġonly"", ""Ġone"", ""Ġof"", ""Ġthe"", ""Ġrepositories"", ""</s>""]","[0.2558709383010864, 0.8111610412597656, 1.6353079080581665, 1.0967804193496704, 0.40652528405189514, 0.961157500743866, 0.47937899827957153, 0.37789762020111084, 0.24811521172523499, 1.0864477157592773, 1.1758438348770142, 1.098897933959961, 1.0071946382522583, 0.2182830274105072, 1.3431415557861328, 0.29462218284606934, 0.7168021202087402, 0.1523503065109253, 0.3189290165901184, 0.5353450775146484, 0.22541506588459015, 0.2555297017097473, 0.3205162286758423, 0.278762549161911, 0.16081847250461578, 0.48583918809890747, 0.005437118466943502, 0.17239493131637573, 0.25797557830810547, 0.027096055448055267, 0.3084973990917206, 0.501764178276062, 0.26002904772758484, 0.07601932436227798, 2.9006922245025635, 0.2640802562236786]"
78,1,a number of the python static tests include configurations they dont need minor cleanups for a few different issues,0.9998446702957153,3.8351428508758545,"[""<s>"", ""a"", ""Ġnumber"", ""Ġof"", ""Ġthe"", ""Ġpython"", ""Ġstatic"", ""Ġtests"", ""Ġinclude"", ""Ġconfigurations"", ""Ġthey"", ""Ġdont"", ""Ġneed"", ""Ġminor"", ""Ġclean"", ""ups"", ""Ġfor"", ""Ġa"", ""Ġfew"", ""Ġdifferent"", ""Ġissues"", ""</s>""]","[0.10458555072546005, 0.08231320232152939, 0.20521147549152374, 0.03024151735007763, 0.17182569205760956, 0.4659900367259979, 0.3528890907764435, 0.11815626919269562, 0.3936071991920471, 0.39910459518432617, 0.23557348549365997, 0.02292754128575325, 0.031203970313072205, 0.2851296365261078, 0.15737846493721008, 0.08668554574251175, 0.1291169822216034, 0.07148455083370209, 0.027403103187680244, 0.1314985454082489, 0.04128696769475937, 0.08123591542243958]"
79,0,currently the bulkwritewithupdatehints and bulkwritearrayfilters tests expect that drivers batch all update operations together the go driver does not and this test can be adjusted to work for this by running separate tests for replaceone updateone and updatemany models spec changes,0.9995133876800537,3.3301713466644287,"[""<s>"", ""currently"", ""Ġthe"", ""Ġbulk"", ""writ"", ""ew"", ""ith"", ""update"", ""h"", ""ints"", ""Ġand"", ""Ġbulk"", ""writ"", ""ear"", ""ray"", ""fil"", ""ters"", ""Ġtests"", ""Ġexpect"", ""Ġthat"", ""Ġdrivers"", ""Ġbatch"", ""Ġall"", ""Ġupdate"", ""Ġoperations"", ""Ġtogether"", ""Ġthe"", ""Ġgo"", ""Ġdriver"", ""Ġdoes"", ""Ġnot"", ""Ġand"", ""Ġthis"", ""Ġtest"", ""Ġcan"", ""Ġbe"", ""Ġadjusted"", ""Ġto"", ""Ġwork"", ""Ġfor"", ""Ġthis"", ""Ġby"", ""Ġrunning"", ""Ġseparate"", ""Ġtests"", ""Ġfor"", ""Ġreplace"", ""one"", ""Ġupdate"", ""one"", ""Ġand"", ""Ġupd"", ""atem"", ""any"", ""Ġmodels"", ""Ġspec"", ""Ġchanges"", ""</s>""]","[0.054067086428403854, 0.08515280485153198, 0.3948887288570404, 0.18241485953330994, 0.08146868646144867, 0.1393003761768341, 0.007032947614789009, 0.2532508373260498, 0.3724585175514221, 0.3436698615550995, 0.008134644478559494, 0.08998674154281616, 0.026378050446510315, 0.0237022265791893, 0.03622379153966904, 0.015793204307556152, 0.06069024279713631, 0.15728352963924408, 0.6850998401641846, 0.4623934328556061, 0.15604239702224731, 0.037725117057561874, 0.08210945874452591, 0.49388280510902405, 0.526526927947998, 0.3584451973438263, 0.16010427474975586, 0.4874401390552521, 0.01766034960746765, 0.04392562806606293, 0.08921508491039276, 0.00833851844072342, 0.2827274799346924, 0.0045602768659591675, 0.01654525101184845, 0.1527179777622223, 0.2563309371471405, 0.2542320489883423, 0.5686442852020264, 0.6134682893753052, 0.13226540386676788, 0.08886140584945679, 1.3285903930664062, 0.7722203731536865, 0.5307298898696899, 0.8074207305908203, 0.48582467436790466, 0.032377421855926514, 0.42080435156822205, 0.15333332121372223, 0.23280495405197144, 0.027760077267885208, 0.36682260036468506, 0.6642485857009888, 0.45764246582984924, 0.07137283682823181, 0.5990810394287109, 0.0037674885243177414]"
80,0,as in there are multiple versions entries for and they are for separate versions ive attached a screenie as an example can you please fix this up thanks,5.0498874770710245e-05,-4.393265247344971,"[""<s>"", ""as"", ""Ġin"", ""Ġthere"", ""Ġare"", ""Ġmultiple"", ""Ġversions"", ""Ġentries"", ""Ġfor"", ""Ġand"", ""Ġthey"", ""Ġare"", ""Ġfor"", ""Ġseparate"", ""Ġversions"", ""Ġ"", ""ive"", ""Ġattached"", ""Ġa"", ""Ġscreen"", ""ie"", ""Ġas"", ""Ġan"", ""Ġexample"", ""Ġcan"", ""Ġyou"", ""Ġplease"", ""Ġfix"", ""Ġthis"", ""Ġup"", ""Ġthanks"", ""</s>""]","[0.018045738339424133, 0.03615859895944595, 0.0021271323785185814, 0.012838726863265038, 0.03440117463469505, 0.04744713753461838, 0.0055066607892513275, 0.060169659554958344, 0.002629626775160432, 0.007358258590102196, 0.008838152512907982, 0.011156737804412842, 0.005385872907936573, 0.000315898098051548, 0.00471497094258666, 0.017580851912498474, 0.00189697346650064, 0.016516655683517456, 0.01735907420516014, 0.01584465056657791, 0.012368745170533657, 0.0068138716742396355, 8.190725930035114e-05, 0.016407597810029984, 0.007576891221106052, 0.002705621300265193, 0.03675922006368637, 0.02699928730726242, 0.013423476368188858, 0.008250267244875431, 0.010097663849592209, 0.009755926206707954]"
81,1,disabled csuite test temporarily as it generated lots of noise and theres no priority to address the column store issue at that time we should use this ticket to reenable the test and address the cache stuck dirty issue originally reported in,0.9999382495880127,4.2497239112854,"[""<s>"", ""disabled"", ""Ġc"", ""su"", ""ite"", ""Ġtest"", ""Ġtemporarily"", ""Ġas"", ""Ġit"", ""Ġgenerated"", ""Ġlots"", ""Ġof"", ""Ġnoise"", ""Ġand"", ""Ġthe"", ""res"", ""Ġno"", ""Ġpriority"", ""Ġto"", ""Ġaddress"", ""Ġthe"", ""Ġcolumn"", ""Ġstore"", ""Ġissue"", ""Ġat"", ""Ġthat"", ""Ġtime"", ""Ġwe"", ""Ġshould"", ""Ġuse"", ""Ġthis"", ""Ġticket"", ""Ġto"", ""Ġre"", ""enable"", ""Ġthe"", ""Ġtest"", ""Ġand"", ""Ġaddress"", ""Ġthe"", ""Ġcache"", ""Ġstuck"", ""Ġdirty"", ""Ġissue"", ""Ġoriginally"", ""Ġreported"", ""Ġin"", ""</s>""]","[0.02122722566127777, 0.031468749046325684, 0.015561309643089771, 0.03258972987532616, 0.0024503590539097786, 0.006489871069788933, 0.06443437188863754, 0.020682310685515404, 0.03474535048007965, 0.0024297088384628296, 0.014946011826395988, 0.005729785189032555, 0.0084553062915802, 0.0014651552774012089, 0.0019572903402149677, 0.00420090788975358, 0.004136159084737301, 0.03640798106789589, 0.026076162233948708, 0.004321995656937361, 0.002910628682002425, 0.006416923366487026, 0.04349678009748459, 0.006479484494775534, 0.0009040612494572997, 0.0019512411672621965, 0.004157287068665028, 0.0006266250275075436, 0.011411543935537338, 0.030321791768074036, 0.015251245349645615, 0.03314879536628723, 0.0065802885219454765, 0.02541806735098362, 0.0018470878712832928, 0.0033673406578600407, 0.017321327701210976, 0.01638464257121086, 0.003845873288810253, 0.007049631327390671, 0.0555400475859642, 0.012888778001070023, 0.02232450246810913, 0.016947543248534203, 0.0038729901425540447, 0.02059292607009411, 0.013387257233262062, 0.013991961255669594]"
82,1,flink is using version from february while version jul has been released we should upgrade to the latest dependency,0.9998980760574341,4.033023834228516,"[""<s>"", ""fl"", ""ink"", ""Ġis"", ""Ġusing"", ""Ġversion"", ""Ġfrom"", ""Ġfe"", ""b"", ""ruary"", ""Ġwhile"", ""Ġversion"", ""Ġj"", ""ul"", ""Ġhas"", ""Ġbeen"", ""Ġreleased"", ""Ġwe"", ""Ġshould"", ""Ġupgrade"", ""Ġto"", ""Ġthe"", ""Ġlatest"", ""Ġdependency"", ""</s>""]","[0.10507060587406158, 0.16826149821281433, 0.15406206250190735, 0.11903958022594452, 0.15095895528793335, 0.23717711865901947, 0.12323274463415146, 0.28228405117988586, 0.21858343482017517, 0.18803638219833374, 0.13341613113880157, 0.045197002589702606, 0.04255837947130203, 0.16032002866268158, 0.1266610026359558, 0.025256704539060593, 0.0273126307874918, 0.0212717168033123, 0.11110591888427734, 0.09295634925365448, 0.05820932239294052, 0.12448254227638245, 0.1310306340456009, 0.16667500138282776, 0.012377708218991756]"
83,0,dropdownlistbase cant be used in mxml so it should be moved into the supportclasses directory,0.989224374294281,1.9494587182998657,"[""<s>"", ""drop"", ""down"", ""list"", ""base"", ""Ġcant"", ""Ġbe"", ""Ġused"", ""Ġin"", ""Ġm"", ""xml"", ""Ġso"", ""Ġit"", ""Ġshould"", ""Ġbe"", ""Ġmoved"", ""Ġinto"", ""Ġthe"", ""Ġsupport"", ""classes"", ""Ġdirectory"", ""</s>""]","[0.4878895878791809, 0.521649181842804, 0.20949089527130127, 0.7639328241348267, 2.255746364593506, 0.09565427899360657, 0.3490441143512726, 1.6363215446472168, 0.3347322940826416, 0.3270074725151062, 0.5683176517486572, 0.24022425711154938, 0.310683935880661, 0.18463340401649475, 0.09818217158317566, 0.3021849989891052, 0.6784214377403259, 0.44351065158843994, 0.5754896402359009, 0.42779719829559326, 0.6150299310684204, 0.4222322106361389]"
84,1,the cachelookasidescore and cachehsscore statistics are no longer used by mongodb they dont seem to serve any useful purpose in the wt code either cachelookasidescore in particular is simply set to zero and never changed see discussed finding a new statistics to replace cachelookasidescore when we replaced the lookaside file with durable history but that ticket was never closed and according to we have not used cachelookasidescore since unless these statistics are somehow needed for backwards compatibility we should remove them,0.9999269247055054,4.169003486633301,"[""<s>"", ""the"", ""Ġc"", ""achel"", ""ook"", ""as"", ""ides"", ""core"", ""Ġand"", ""Ġcache"", ""h"", ""ss"", ""core"", ""Ġstatistics"", ""Ġare"", ""Ġno"", ""Ġlonger"", ""Ġused"", ""Ġby"", ""Ġm"", ""ong"", ""od"", ""b"", ""Ġthey"", ""Ġdont"", ""Ġseem"", ""Ġto"", ""Ġserve"", ""Ġany"", ""Ġuseful"", ""Ġpurpose"", ""Ġin"", ""Ġthe"", ""Ġw"", ""t"", ""Ġcode"", ""Ġeither"", ""Ġc"", ""achel"", ""ook"", ""as"", ""ides"", ""core"", ""Ġin"", ""Ġparticular"", ""Ġis"", ""Ġsimply"", ""Ġset"", ""Ġto"", ""Ġzero"", ""Ġand"", ""Ġnever"", ""Ġchanged"", ""Ġsee"", ""Ġdiscussed"", ""Ġfinding"", ""Ġa"", ""Ġnew"", ""Ġstatistics"", ""Ġto"", ""Ġreplace"", ""Ġc"", ""achel"", ""ook"", ""as"", ""ides"", ""core"", ""Ġwhen"", ""Ġwe"", ""Ġreplaced"", ""Ġthe"", ""Ġlook"", ""as"", ""ide"", ""Ġfile"", ""Ġwith"", ""Ġdurable"", ""Ġhistory"", ""Ġbut"", ""Ġthat"", ""Ġticket"", ""Ġwas"", ""Ġnever"", ""Ġclosed"", ""Ġand"", ""Ġaccording"", ""Ġto"", ""Ġwe"", ""Ġhave"", ""Ġnot"", ""Ġused"", ""Ġc"", ""achel"", ""ook"", ""as"", ""ides"", ""core"", ""Ġsince"", ""Ġunless"", ""Ġthese"", ""Ġstatistics"", ""Ġare"", ""Ġsomehow"", ""Ġneeded"", ""Ġfor"", ""Ġbackwards"", ""Ġcompatibility"", ""Ġwe"", ""Ġshould"", ""Ġremove"", ""Ġthem"", ""</s>""]","[0.019657529890537262, 0.009069250896573067, 0.020291684195399284, 0.06994665414094925, 0.03135982155799866, 0.00367560563609004, 0.02515161968767643, 0.004958158824592829, 0.004007241688668728, 0.03615439310669899, 0.018119197338819504, 0.009413027204573154, 0.016680700704455376, 0.04374462366104126, 0.009814837016165257, 0.011650586500763893, 0.012790452688932419, 0.005953661166131496, 0.013114928267896175, 0.013270316645503044, 0.010903839953243732, 0.00688755651935935, 0.00803103856742382, 0.028834549710154533, 0.01698864810168743, 0.017962288111448288, 0.008015918545424938, 0.0010509341955184937, 0.023610489442944527, 0.008958706632256508, 0.008302642032504082, 0.044035084545612335, 0.03511105105280876, 0.13891567289829254, 0.02751898020505905, 0.023839641362428665, 0.06752873957157135, 0.017881305888295174, 0.0870048999786377, 0.0005657072179019451, 0.010903516784310341, 0.05373695492744446, 0.027995524927973747, 0.0002176149282604456, 0.015270018018782139, 0.02519126608967781, 0.004353295546025038, 0.008067228831350803, 0.015966618433594704, 0.007659058552235365, 0.012619514018297195, 0.001448945258744061, 0.04741492122411728, 0.00809176079928875, 0.0005397321656346321, 0.0037188027054071426, 0.010782682336866856, 0.026423117145895958, 0.09256687760353088, 0.017636738717556, 0.023152774199843407, 0.05388401448726654, 0.06956038624048233, 0.021567899733781815, 0.015453695319592953, 0.016895843669772148, 0.019872110337018967, 0.03578395023941994, 0.010895295068621635, 0.08925984799861908, 0.016681667417287827, 0.003459326457232237, 0.004239041358232498, 0.008666436187922955, 0.04846943914890289, 0.012927569448947906, 0.008942726999521255, 0.016705069690942764, 0.0004869685508310795, 0.018408894538879395, 0.004303894005715847, 0.012145427986979485, 0.0221354141831398, 0.00664964085444808, 0.0319594144821167, 0.006019748747348785, 0.008835750631988049, 0.0023328205570578575, 0.010677898302674294, 0.01833353564143181, 9.072199463844299e-05, 0.03539172559976578, 0.04776958376169205, 0.007904152385890484, 0.01302515808492899, 0.026959184557199478, 0.009437527507543564, 0.009249888360500336, 0.005912597291171551, 0.012841025367379189, 0.07053984701633453, 0.010191017761826515, 0.012645487673580647, 0.024614091962575912, 0.012036522850394249, 0.03478243201971054, 0.015054648742079735, 0.027658265084028244, 0.007611981593072414, 0.006645050831139088, 0.02412966452538967, 0.016746222972869873]"
85,0,in a few cases we are seeing max document size errors when querying mongo the only way we have found to resolve this is to manually change the cursor batch size for the failing queries we are having to calculate this value ourselves based on our own knowledge of the expected maximum document size for particular collections we would expect that this would be handled automatically in the driver or server,0.0032118309754878283,-2.722949743270874,"[""<s>"", ""in"", ""Ġa"", ""Ġfew"", ""Ġcases"", ""Ġwe"", ""Ġare"", ""Ġseeing"", ""Ġmax"", ""Ġdocument"", ""Ġsize"", ""Ġerrors"", ""Ġwhen"", ""Ġquer"", ""ying"", ""Ġm"", ""ongo"", ""Ġthe"", ""Ġonly"", ""Ġway"", ""Ġwe"", ""Ġhave"", ""Ġfound"", ""Ġto"", ""Ġresolve"", ""Ġthis"", ""Ġis"", ""Ġto"", ""Ġmanually"", ""Ġchange"", ""Ġthe"", ""Ġcursor"", ""Ġbatch"", ""Ġsize"", ""Ġfor"", ""Ġthe"", ""Ġfailing"", ""Ġqueries"", ""Ġwe"", ""Ġare"", ""Ġhaving"", ""Ġto"", ""Ġcalculate"", ""Ġthis"", ""Ġvalue"", ""Ġourselves"", ""Ġbased"", ""Ġon"", ""Ġour"", ""Ġown"", ""Ġknowledge"", ""Ġof"", ""Ġthe"", ""Ġexpected"", ""Ġmaximum"", ""Ġdocument"", ""Ġsize"", ""Ġfor"", ""Ġparticular"", ""Ġcollections"", ""Ġwe"", ""Ġwould"", ""Ġexpect"", ""Ġthat"", ""Ġthis"", ""Ġwould"", ""Ġbe"", ""Ġhandled"", ""Ġautomatically"", ""Ġin"", ""Ġthe"", ""Ġdriver"", ""Ġor"", ""Ġserver"", ""</s>""]","[0.2688606381416321, 0.14440156519412994, 0.2629239559173584, 0.3246746063232422, 0.03345397859811783, 0.45729169249534607, 0.030492201447486877, 0.2969858944416046, 0.4836221933364868, 0.13000822067260742, 0.08833380043506622, 0.03185813128948212, 0.035192281007766724, 0.5101965665817261, 0.2768317759037018, 1.2508928775787354, 0.5393494367599487, 0.011662408709526062, 0.39809542894363403, 0.22256094217300415, 0.04084186628460884, 0.284026563167572, 0.2684989869594574, 0.10334959626197815, 0.10193765163421631, 0.39526093006134033, 0.04702877998352051, 0.09906743466854095, 0.32637128233909607, 0.2558981478214264, 0.20314159989356995, 0.3568374514579773, 0.5149690508842468, 0.1897413432598114, 0.1442013382911682, 0.2078987956047058, 0.5185059905052185, 0.049278855323791504, 0.11187922954559326, 0.04528748244047165, 0.26988643407821655, 0.34326934814453125, 0.622088611125946, 0.010873036459088326, 0.01767091453075409, 0.29211190342903137, 0.2843215763568878, 0.174571231007576, 0.12818214297294617, 0.22668109834194183, 0.6860368251800537, 0.09467059373855591, 0.18949997425079346, 0.39497530460357666, 0.2110307514667511, 0.08480679988861084, 0.7193857431411743, 0.4790065884590149, 0.47603264451026917, 0.46012598276138306, 0.005255319178104401, 0.014926210045814514, 0.008856154978275299, 0.037318069487810135, 0.17514550685882568, 0.12298194319009781, 0.2364753633737564, 0.4441840350627899, 0.5198341608047485, 0.24768811464309692, 0.4922780990600586, 0.4328109622001648, 0.35420894622802734, 0.03146897628903389, 0.21458257734775543]"
86,1,there is an unused variable tmp in the recupdselect function we can remove that,0.285926878452301,-0.5811830759048462,"[""<s>"", ""there"", ""Ġis"", ""Ġan"", ""Ġunused"", ""Ġvariable"", ""Ġtmp"", ""Ġin"", ""Ġthe"", ""Ġrec"", ""up"", ""d"", ""select"", ""Ġfunction"", ""Ġwe"", ""Ġcan"", ""Ġremove"", ""Ġthat"", ""</s>""]","[0.6133631467819214, 3.9645564556121826, 5.304069995880127, 0.3440691828727722, 7.899050712585449, 0.8063666820526123, 11.983602523803711, 1.9579510688781738, 1.256331443786621, 4.268922805786133, 2.414541482925415, 6.610385417938232, 0.7683409452438354, 12.968033790588379, 1.2192708253860474, 6.47026252746582, 1.6973471641540527, 0.26226377487182617, 0.5793251991271973]"
